編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQOMLOJQHGGFDJ68CC,10,13.32,梯間、電梯機房,鋼筋混凝土造,100年10月15日,五層,
RPPNMLQJQHGGFBJ48CC,3,64.37,辦公室,鋼筋混凝土造,107年2月12日,六層,
RPPNMLQJQHGGFBJ48CC,3,25.10,本共有部分之項目有梯間、機電設備空間、水箱等三項。,鋼筋混凝土造,107年2月12日,六層,
RPPNMLQJQHGGFBJ48CC,3,22.70,本共有部分之項目有防空避難室兼停車空間等一項。,鋼筋混凝土造,107年2月12日,六層,
RPSPMLQJQHGGFBJ98CC,1,86.36,住家用,鋼筋混凝土造,109年10月24日,十九層,
RPSPMLQJQHGGFBJ98CC,1,36.94,本共有部分之項目有：防空避難室兼停車空間、停車空間、管理員室、開放空間、管委會空間、樓梯間、排煙室、水箱、機房等九項。,鋼筋混凝土造,109年10月24日,十九層,
RPROMLLKQHGGFCJ48CC,15,424.92,住家用,鋼筋混凝土造,95年8月28日,三層,
RPSOMLTJQHGGFBJ56CC,44,179.96,住家用,加強磚造,66年10月1日,二層,
RPSNMLLKQHGGFDJ68DC,1,109.06,集合住宅,鋼筋混凝土造,109年4月29日,九層,
RPSOMLNKQHGGFDJ88CC,26,80.91,住家用,鋼筋混凝土造,84年5月12日,五層,
RPSOMLNKQHGGFDJ88CC,,8.62,梯間,鋼筋混凝土造,,五層,
RPUOMLNKQHGGFDJ09CC,29,172.07,住家用,鋼筋混凝土造,81年12月31日,四層,
RPRPMLNKQHGGFBJ68CC,10,43.20,住家用,鋼筋混凝土造,100年7月7日,十五層,
RPRPMLNKQHGGFBJ68CC,10,39.53,本共有部分之項目有開放空間、社區中心、梯間、防空避難室、停車空間、車道、冷藏室、前廊等八項。,鋼筋混凝土造,100年7月7日,十五層,
RPRPMLNKQHGGFBJ68CC,10,14.00,本共有部分之項目有梯間等一項,鋼筋混凝土造,100年7月7日,十五層,
RPTOMLNKQHGGFDJ98CC,,213.76,住家用,鋼筋混凝土造,,四層,
RPVPMLMKPHGGFBJ88CC,3,53.36,住家用,鋼筋混凝土造,107年10月26日,十五層,
