鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case
五結鄉,房地(土地+建物),宜蘭縣五結鄉三結二路85巷,36.4,,特定農業區,甲種建築用地,1100817,土地2建物1車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.92,3,2,2,有,無,6180000,65801,,0.0,0,,RPWNMLQLQHGGFAG88CB,寬院子NO.5
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永美村20鄰冬山路三段301巷79弄37號,87.71,,特定農業區,甲種建築用地,1100710,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,170.05,4,2,5,有,無,13680000,80447,,0.0,0,透天建物所座落之地號於本建案推案時為1112-42地號,RPTOMLQLQHGGFAG68CB,寬院子別墅NO.3
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市鎮平二路,157.27,,特定農業區,甲種建築用地,1100726,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,257.34,4,3,5,有,無,17100000,66449,,0.0,0,,RPXNMLQLQHGGFBG09CB,藏睿
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉十六結路,34.92,,特定農業區,甲種建築用地,1100715,土地1建物1車位1,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.14,2,2,1,有,無,5700000,66949,一樓平面,0.0,0,,RPQNMLRLQHGGFBG48CB,綠堤見晴
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段,87.52,住,,,1100731,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,145.81,4,2,3,有,無,8800000,60353,,0.0,0,,RPRNMLRLQHGGFBG58CB,新生天下
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段,85.63,住,,,1100731,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,141.77,4,2,3,有,無,9580000,67574,,0.0,0,,RPSNMLRLQHGGFBG68CB,新生天下
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段,99.57,住,,,1100801,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,171.23,4,2,3,有,無,10600000,61905,,0.0,0,,RPTNMLRLQHGGFBG78CB,新生天下
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段,87.77,住,,,1100731,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,141.77,4,2,3,有,無,8900000,62778,,0.0,0,,RPUNMLRLQHGGFBG88CB,新生天下
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段,85.41,住,,,1100731,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,141.77,4,2,3,有,無,8800000,62072,,0.0,0,,RPWNMLRLQHGGFBG09CB,新生天下
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉中興路三段,45.88,住,,,1100815,土地2建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,105.89,3,2,2,有,無,6990000,66012,一樓平面,0.0,0,,RPRNMLRLQHGGFAG48CB,富御城家
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮復興路,36.95,,特定農業區,甲種建築用地,1100731,土地2建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.98,2,2,1,有,無,6700000,72842,一樓平面,11.97,0,分割合併前地號：509、510、511地號,RPSNMLRLQHGGFAG58CB,川品澤
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉龍泉路304巷,41.06,農,,,1100801,土地1建物1車位1,一層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.17,2,2,2,有,無,4750000,57112,一樓平面,0.0,0,,RPOOMLKMQHGGFBG87DB,政安建設-輕鬆小倆口
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉龍泉路304巷,38.45,農,,,1100804,土地1建物1車位0,一層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.27,2,2,2,有,無,4480000,57238,,0.0,0,,RPQOMLKMQHGGFBG08DB,政安建設-輕鬆小倆口
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉龍泉路304巷,38.45,農,,,1100805,土地1建物1車位0,一層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.27,2,2,2,有,無,4450000,56854,,0.0,0,,RPROMLKMQHGGFBG18DB,政安建設-輕鬆小倆口
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉龍泉路304巷,38.44,農,,,1100807,土地1建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.27,2,2,2,有,無,4500000,57493,,0.0,0,,RPSOMLKMQHGGFBG28DB,政安建設-輕鬆小倆口
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段,131.41,住,,,1100731,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,160.77,4,2,3,有,無,10200000,63445,,0.0,0,,RPPNMLKMQHGGFBG77CB,新生天下
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市東港路一段428巷,70.7,農,,,1100805,土地4建物1車位0,三層,3,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.37,2,1,1,有,無,5600000,71456,,0.0,0,,RPRNMLKMQHGGFBG97CB,滿築3
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市東港路一段428巷,73.39,農,,,1100729,土地4建物1車位0,二層,3,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.89,2,1,1,有,無,5950000,71782,,0.0,0,,RPTNMLKMQHGGFBG18CB,滿築3
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段,88.75,住,,,1100806,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.93,4,2,3,有,無,10300000,61703,,0.0,0,,RPQNMLLMQHGGFBG97CB,新生天下
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段,87.53,住,,,1100807,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.93,4,2,3,有,無,10450000,62601,,0.0,0,,RPRNMLLMQHGGFBG08CB,新生天下
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段,86.31,住,,,1100807,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.93,4,2,3,有,無,10450000,62601,,0.0,0,,RPSNMLLMQHGGFBG18CB,新生天下
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市建業路,94.77,,特定農業區,甲種建築用地,1100819,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,178.93,4,2,3,有,無,9200000,51417,,0.0,0,,RPTNMLLMQHGGFBG28CB,縣政天下
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段,112.75,住,,,1100807,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,157.94,4,2,3,有,無,9700000,61416,,0.0,0,,RPUNMLLMQHGGFBG38CB,新生天下
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段,84.5,住,,,1100807,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,141.77,4,2,2,有,無,8800000,62072,,0.0,0,,RPWNMLLMQHGGFBG58CB,新生天下
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段,117.45,住,,,1100807,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,202.04,4,2,4,有,無,11700000,57909,,0.0,0,,RPXNMLLMQHGGFBG68CB,新生天下
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段,115.79,住,,,1100807,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,202.04,4,2,4,有,無,11700000,57909,,0.0,0,,RPOOMLLMQHGGFBG87CB,新生天下
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段,114.14,住,,,1100807,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,202.04,4,2,4,有,無,11700000,57909,,0.0,0,,RPPOMLLMQHGGFBG97CB,新生天下
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉武暖路,51.24,,特定農業區,農牧用地,1100815,土地3建物1車位0,三層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,,43.7,1,0,1,有,無,2600000,59497,,0.0,0,,RPPNMLMJRHGGFBG77CB,長堤NO.9
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉武暖路,177.8,,特定農業區,農牧用地,1100812,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,158.24,4,1,5,有,無,7880000,49798,,0.0,0,,RPQNMLMJRHGGFBG87CB,長堤NO.9
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉武暖路,162.63,,特定農業區,甲種建築用地,1100816,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,165.44,4,1,5,有,無,8750000,52889,,0.0,0,,RPSNMLMJRHGGFBG08CB,長堤NO.9
