鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
花蓮市,建物,花蓮縣花蓮市商校街１８４號，１８４-１號,0.0,住,,,1100701,土地0建物0車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0760223,18.57,1,1,1,有,無,無,6500,350,,0.0,0,,RPXQMLLJPHGGFAU37CC
花蓮市,建物,花蓮縣花蓮市商校街１８４號，１８４-１號,0.0,住,,,1100701,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0760223,21.48,1,1,1,有,無,無,7500,349,,0.0,0,,RPORMLLJPHGGFAU56CC
花蓮市,建物,花蓮縣花蓮市商校街１８４號，１８４-１號,0.0,住,,,1100701,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0760223,21.48,1,1,1,有,無,無,6000,279,,0.0,0,,RPPRMLLJPHGGFAU66CC
花蓮市,建物,花蓮縣花蓮市商校街１８４號，１８４-１號,0.0,住,,,1100701,土地0建物0車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0760223,22.08,1,1,1,有,無,無,8000,362,,0.0,0,,RPQRMLLJPHGGFAU76CC
吉安鄉,建物,花蓮縣吉安鄉東海十三街１６巷４號,0.0,住,,,1100630,土地0建物0車位0,二層,2,套房(1房1廳1衛),住家用,鋼筋混凝土加強磚造,0690610,26.44,1,1,1,有,無,無,7000,265,,0.0,0,,RPRRMLLJPHGGFAU86CC
花蓮市,建物,花蓮縣花蓮市富吉路２號,0.0,商,,,1100701,土地0建物0車位0,二層,4,套房(1房1廳1衛),住商用,鋼筋混凝土造,0750827,26.44,1,1,1,有,無,無,6500,246,,0.0,0,,RPWRMLLJPHGGFAU37CC
花蓮市,建物,花蓮縣花蓮市明心街１-２２號二樓,0.0,住,,,1100621,土地0建物0車位0,二層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,1051228,19.83,1,0,1,有,無,無,7500,378,,0.0,0,,RPQNMLMJPHGGFAU09CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉仁里１３街８０號,70.0,住,,,1100605,土地1建物0車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0661011,91.73,3,2,3,有,無,無,13000,142,,0.0,0,,RPVOMLPJPHGGFAU47DC
吉安鄉,建物,花蓮縣吉安鄉建國路１段１０５號,0.0,住,,,1100614,土地0建物0車位0,二層,4,套房(1房1廳1衛),工廠、辦公廳、單身員工宿社舍、貯藏室,鋼筋混凝土造,0801218,26.5,1,0,1,有,無,無,7500,283,,0.0,0,,RPRNMLQJPHGGFAU96CC
吉安鄉,建物,花蓮縣吉安鄉建國路一段１０３號,0.0,住,,,1100701,土地0建物0車位0,二層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801218,9.9,1,0,1,有,無,無,5500,556,,0.0,0,,RPWNMLQJPHGGFAU47CC
吉安鄉,建物,花蓮縣吉安鄉建國路一段１０３號,0.0,住,,,1100605,土地0建物0車位0,二層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801218,25.5,1,0,1,有,無,無,6500,255,,0.0,0,,RPXNMLQJPHGGFAU57CC
吉安鄉,建物,花蓮縣吉安鄉建國路１段１０５號,0.0,住,,,1100605,土地0建物0車位0,三層,4,套房(1房1廳1衛),工廠、辦公廳、單身員工宿社舍、貯藏室,鋼筋混凝土造,0801218,25.0,1,0,1,有,無,無,7000,280,,0.0,0,,RPOOMLQJPHGGFAU76CC
吉安鄉,建物,花蓮縣吉安鄉建國路１段１０５號,0.0,住,,,1100705,土地0建物0車位0,二層,4,套房(1房1廳1衛),工廠、辦公廳、單身員工宿社舍、貯藏室,鋼筋混凝土造,0801218,19.8,1,0,1,有,無,無,6500,328,,0.0,0,,RPVOMLQJPHGGFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中和街１９１巷５號５樓,26.83,住,,,1100617,土地1建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750402,94.42999999999999,3,2,1,有,無,無,9500,101,,0.0,0,,RPRNMLRJPHGGFAU07CC
新城鄉,房地(土地+建物),花蓮縣新城鄉光復路２２５巷７號,127.9,住,,,1100622,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0961003,201.63,4,2,5,有,無,無,16000,79,,0.0,0,,RPWNMLRJPHGGFAU57CC
花蓮市,房地(土地+建物),花蓮縣花蓮市民族路１號８樓之１３,4.09,商,,,1100702,土地1建物0車位0,見其他登記事項,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850202,37.72,1,0,1,有,無,無,7500,199,,0.0,0,,RPSOMLRJPHGGFAU27CC
花蓮市,房地(土地+建物),花蓮縣花蓮市德安一街２９１號２F-３,30.73,住,,,1100625,土地1建物0車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841211,123.66999999999999,2,2,1,有,有,無,16000,129,,0.0,0,含機械車位1個,RPUOMLRJPHGGFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國民八街５號８樓之１,12.25,商,,,1100703,土地1建物0車位0,八層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080925,72.86,2,1,1,有,無,無,16000,220,,0.0,0,,RPTNMLSJPHGGFAU37CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南昌北路２７號２F之８,12.72,住,,,1100617,土地1建物0車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840414,42.88,1,1,1,有,有,無,6500,152,,0.0,0,,RPUNMLSJPHGGFAU47CC
花蓮市,建物,花蓮縣花蓮市商校街１８４號，１８４-１號,0.0,住,,,1100703,土地0建物0車位0,六層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0760223,31.04,1,1,1,有,無,無,11000,354,,0.0,0,頂樓加蓋,RPVNMLSJPHGGFAU57CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路４２巷７號,123.0,住,,,1100703,土地1建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0960117,272.83,5,2,4,有,無,無,25000,92,,0.0,0,,RPWNMLSJPHGGFAU67CC
吉安鄉,建物,花蓮縣吉安鄉建國路１段１０５號,0.0,住,,,1100607,土地0建物0車位0,二層,4,套房(1房1廳1衛),工廠、辦公廳、單身員工宿社舍、貯藏室,鋼筋混凝土造,0801218,15.86,1,0,1,有,無,無,7000,441,,0.0,0,,RPPOMLSJPHGGFAU07CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十街１３６號五樓之五,52.2,住,,,1100610,土地1建物0車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850130,72.39999999999999,2,1,1,有,有,無,9000,124,,0.0,0,,RPTOMLSJPHGGFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮市北昌五街１４巷８號五樓之一,13.1,住,,,1100630,土地1建物0車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880211,50.89,2,1,1,有,有,無,9000,177,,0.0,0,含管理費、稅金或水電等費用。；,RPVOMLSJPHGGFAU67CC
花蓮市,房地(土地+建物),花蓮縣花蓮市自由街１４８號,38.86,商,,,1100708,土地1建物0車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721111,129.65,1,2,1,有,無,無,28000,216,,0.0,0,,RPRNMLTJPHGGFAU27CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉建昌路２２８號６樓之３,27.6,住,,,1100708,土地1建物0車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1091127,119.19,3,2,2,有,無,無,20000,168,,0.0,0,,RPTOMLTJPHGGFAU57CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明仁二街１７５巷２８號,80.0,住,,,1100625,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0820212,135.7,4,2,3,有,無,無,14000,103,,0.0,0,,RPXNMLMKPHGGFAU27CC
新城鄉,建物,花蓮縣新城鄉民族路７３號,0.0,商,,,1100705,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,40.26,1,0,1,有,無,無,9800,243,,0.0,0,,RPVNMLNKPHGGFAU17CC
新城鄉,建物,花蓮縣新城鄉民族路７３號,0.0,商,,,1100705,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,40.26,1,0,1,有,無,無,9800,243,,0.0,0,,RPWNMLNKPHGGFAU27CC
新城鄉,建物,花蓮縣新城鄉民族路７３號,0.0,商,,,1100709,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,27.14,1,0,1,有,無,無,7500,276,,0.0,0,※3樓後房間含陽台。,RPPOMLNKPHGGFAU66CC
新城鄉,建物,花蓮縣新城鄉民族路８５號,0.0,商,,,1100708,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1060731,23.53,1,0,1,有,無,無,7300,310,,0.0,0,※3樓前房間含陽台。,RPQOMLNKPHGGFAU76CC
新城鄉,建物,花蓮縣新城鄉民族路８７號,0.0,商,,,1100712,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1060731,36.63,1,0,1,有,無,有,9500,259,,0.0,0,※3樓前房間含陽台。,RPSOMLNKPHGGFAU96CC
新城鄉,建物,花蓮縣新城鄉民族路７５號,0.0,商,,,1100706,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,41.89,1,0,1,有,無,無,9500,227,,0.0,0,,RPQOMLOKPHGGFAU86CC
花蓮市,房地(土地+建物),花蓮縣花蓮市莊敬路２８９號５樓之２,8.31,住,,,1100715,土地1建物1車位0,見其他登記事項,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840429,31.46,1,0,1,有,無,有,7000,223,,0.0,0,,RPUNMLTKPHGGFAU67CC
花蓮市,房地(土地+建物),花蓮縣花蓮市建和街４５巷６號,64.27,住,,,1100715,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0830929,122.55,3,1,3,有,無,有,13500,110,,0.0,0,,RPWNMLTKPHGGFAU87CC
花蓮市,房地(土地+建物),花蓮縣花蓮市成功街４５號２樓之１,27.46,住,,,1100708,土地1建物0車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1070322,79.13,2,2,2,有,無,無,13000,164,,0.0,0,,RPWOMLTKPHGGFAU08DC
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市民享三街８號３F-２,20.09,商,,,1100717,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1081128,102.94,2,1,1,有,無,有,15000,146,一樓平面,15.09,0,,RPSOMLMLPHGGFAU96CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中原路一段２６７巷７號,112.0,住,,,1100721,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0930116,228.72,4,2,5,有,無,有,25000,109,,0.0,0,,RPPQMLNLPHGGFAU96CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路３號６樓之１４,5.65,商,,,1100723,土地1建物1車位0,見其他登記事項,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820622,30.77,1,0,1,有,無,有,5000,162,,0.0,0,,RPOVMLQLPHGGFAU67CC
花蓮市,房地(土地+建物),花蓮縣花蓮市福光街３４７巷２３弄５號,79.2,,鄉村區,乙種建築用地,1100723,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0701024,75.6,2,2,2,有,無,有,12000,159,,0.0,0,,RPPVMLQLPHGGFAU77CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉華城六街６２６號,3522.15,,一般農業區,農牧用地,1100720,土地3建物1車位0,見其他登記事項,1,農舍,農舍,鋼骨造,0900919,53.44,1,1,1,有,無,有,10000,,,0.0,0,,RPQVMLQLPHGGFAU87CC
花蓮市,房地(土地+建物),花蓮縣花蓮市民權路２５號４樓之２,6.37,住,,,1100719,土地1建物1車位0,四層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830413,62.35,1,1,1,有,有,有,15000,241,,0.0,0,,RPSVMLQLPHGGFAU08CC
吉安鄉,建物,花蓮縣吉安鄉東海十三街１６巷４號,0.0,住,,,1100721,土地0建物0車位0,二層,2,套房(1房1廳1衛),住家用,鋼筋混凝土加強磚造,0690610,26.44,1,1,1,有,無,有,6500,246,,0.0,0,,RPOSMLRLPHGGFAU47CC
新城鄉,建物,花蓮縣新城鄉民族路８３號,0.0,商,,,1100722,土地0建物0車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,40.06,1,0,1,有,無,有,9500,237,,0.0,0,※2樓後房間含陽台。,RPQPMLSLPHGGFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮市華廈街４０號四樓之３，之５,38.64,住,,,1100725,土地2建物2車位0,見其他登記事項,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,219.32,5,2,5,有,無,有,22000,100,,0.0,0,,RPOPMLTLPHGGFAU37CC
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國民八街８號７樓之１,10.88,商,,,1100721,土地1建物1車位0,七層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080808,100.50999999999999,2,1,1,有,無,有,20000,199,坡道平面,35.14,0,,RPSPMLTLPHGGFAU77CC
花蓮市,建物,花蓮縣花蓮市商校街１８４-１號,0.0,住,,,1100720,土地0建物0車位0,六層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0760223,34.38,1,1,1,有,無,有,11000,320,,0.0,0,頂樓加蓋,RPPQMLTLPHGGFAU57CC
新城鄉,建物,花蓮縣新城鄉民族路６７號,0.0,商,,,1100725,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1061124,47.07,1,0,1,有,無,有,9000,191,,0.0,0,※3樓前房間含陽台,RPROMLKMPHGGFAU76CC
新城鄉,建物,花蓮縣新城鄉民族路８７號,0.0,商,,,1100728,土地0建物0車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1060731,27.77,1,0,1,有,無,有,9300,335,,0.0,0,※2樓後房間。,RPUOMLMJQHGGFAU07CC
新城鄉,建物,花蓮縣新城鄉民族路８３號,0.0,商,,,1100730,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,40.06,1,0,1,有,無,有,9500,237,,0.0,0,※3樓後房間含陽台。,RPWOMLMJQHGGFAU27CC
花蓮市,建物,花蓮縣花蓮市商校街１８４號,0.0,住,,,1100801,土地0建物0車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,0760223,70.64,1,1,1,有,無,無,30000,425,,0.0,0,,RPPRMLMJQHGGFAU86CC
花蓮市,建物,花蓮縣花蓮市商校街１８４-１號,0.0,住,,,1100801,土地0建物0車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0760223,27.17,1,1,1,有,無,有,9500,350,,0.0,0,,RPSRMLMJQHGGFAU17CC
花蓮市,建物,花蓮縣花蓮市商校街１８４-１號,0.0,住,,,1100801,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0760223,14.34,1,1,1,有,無,有,5500,384,,0.0,0,,RPURMLMJQHGGFAU37CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路３號３樓之８,5.17,商,,,1100730,土地1建物1車位0,見其他登記事項,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820622,28.450000000000003,1,0,1,有,無,有,5000,176,,0.0,0,,RPUOMLNJQHGGFAU17CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國民一街４０號２樓之２,26.92,住,,,1100802,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850603,107.23,3,2,2,有,無,有,15000,140,,0.0,0,,RPVOMLNJQHGGFAU27CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉全民街９５號,42.48,,鄉村區,乙種建築用地,1100729,土地1建物1車位0,見其他登記事項,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880414,102.19,3,2,2,有,無,有,9500,93,,0.0,0,,RPWOMLNJQHGGFAU37CC
花蓮市,房地(土地+建物),花蓮縣花蓮市民族路１號１０樓之１２,3.2,住,,,1100801,土地1建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850202,33.84,2,2,1,有,無,有,14000,414,,0.0,0,,RPSOMLOJQHGGFAU07CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛二街６３號三樓之二,5.31,商,,,1100727,土地1建物1車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850513,24.34,1,1,1,有,無,有,5500,226,,0.0,0,,RPOPMLOJQHGGFAU76CC
花蓮市,房地(土地+建物),花蓮縣花蓮市德安二街６８巷６０號１０樓,13.73,住,,,1100803,土地1建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841104,73.50999999999999,1,1,1,有,有,有,9000,122,,0.0,0,含管理費、稅金或水電等費用。；,RPWNMLPJQHGGFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮市民族路１號１０樓之１２,10.59,住,,,1100801,土地1建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850202,111.86,2,2,1,有,無,有,14000,125,,0.0,0,,RPOOMLPJQHGGFAU76CC
花蓮市,房地(土地+建物),花蓮縣花蓮市民德四街２-２３號５樓,15.44,住,,,1100729,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0920221,88.08,2,2,1,有,無,有,17000,193,,0.0,0,,RPTPMLQJQHGGFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮市德安六街１０５巷７號九樓之一,19.59,住,,,1100707,土地1建物0車位0,九層,10,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0870403,114.83,3,2,2,有,有,無,14000,122,,0.0,0,含管理費、稅金或水電等費用。；,RPUPMLQJQHGGFAU57CC
花蓮市,房地(土地+建物),花蓮縣花蓮市裕祥路１０５號,82.0,住,,,1100707,土地1建物0車位0,全,2,透天厝,住家用,鋼筋混凝土造,0761106,109.54,3,2,2,有,無,無,15000,137,,0.0,0,,RPVPMLQJQHGGFAU67CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛三街１２巷２號,13.95,住,,,1100712,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780603,46.629999999999995,2,1,1,有,有,有,8500,182,,0.0,0,含管理費、稅金或水電等費用。；,RPWPMLQJQHGGFAU77CC
