鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case
屏東巿,房地(土地+建物),屏東縣屏東市和生路一段,25.65,住,,,1100314,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.73,2,2,2,有,無,3520000,52750,,0.0,0,,RPXNMLNKQHGGFAT27CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.65,住,,,1091226,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.82,2,2,2,有,無,4620000,54248,一樓平面,9.09,1000000,,RPOOMLNKQHGGFAT09CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.65,住,,,1100310,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.82,2,2,2,有,無,4520000,52750,一樓平面,9.09,1000000,,RPPOMLNKQHGGFAT56CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.65,住,,,1100409,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.82,2,2,2,有,無,4650000,54698,一樓平面,9.09,1000000,,RPQOMLNKQHGGFAT66CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.58,住,,,1100105,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.62,2,2,2,有,無,4580000,53810,一樓平面,9.09,1000000,,RPROMLNKQHGGFAT76CB,小倆口5
屏東巿,房地(土地+建物),屏東縣屏東市和生路一段,25.58,住,,,1100127,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.53,2,2,2,有,無,3700000,55614,,0.0,0,,RPSOMLNKQHGGFAT86CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.58,住,,,1091205,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.62,2,2,2,有,無,4700000,55614,一樓平面,9.09,1000000,,RPTOMLNKQHGGFAT96CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.58,住,,,1091217,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.62,2,2,2,有,無,4600000,54111,一樓平面,9.09,1000000,,RPVOMLNKQHGGFAT17CB,小倆口5
屏東巿,房地(土地+建物),屏東縣屏東市和生路一段,26.72,住,,,1100418,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,69.51,2,2,2,有,無,3520000,50640,,0.0,0,,RPWOMLNKQHGGFAT27CB,小倆口5
屏東巿,房地(土地+建物),屏東縣屏東市和生路一段,26.72,住,,,1100410,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,69.51,2,2,2,有,無,3660000,52654,,0.0,0,,RPXOMLNKQHGGFAT37CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,26.72,住,,,1100421,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.6,2,2,2,有,無,4500000,50352,一樓平面,9.09,1000000,,RPOPMLNKQHGGFAT56CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,26.72,住,,,1100118,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.6,2,2,2,有,無,4650000,52510,一樓平面,9.09,1000000,,RPPPMLNKQHGGFAT66CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.95,住,,,1100131,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.57,2,2,2,有,無,4350000,49644,一樓平面,9.09,1000000,,RPQPMLNKQHGGFAT76CB,小倆口5
屏東巿,房地(土地+建物),屏東縣屏東市和生路一段,25.95,住,,,1100428,土地1建物1車位0,三層,5,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,67.48,2,2,2,有,無,3500000,51867,,0.0,0,,RPPNMLOKQHGGFAT56CB,小倆口5
屏東巿,房地(土地+建物),屏東縣屏東市和生路一段,25.95,住,,,1100427,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.48,2,2,2,有,無,3400000,50385,,0.0,0,,RPQNMLOKQHGGFAT66CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.95,住,,,1100217,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.57,2,2,2,有,無,4500000,51867,一樓平面,9.09,1000000,,RPRNMLOKQHGGFAT76CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.79,住,,,1091218,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.18,2,2,2,有,無,4600000,53659,一樓平面,9.09,1000000,,RPSNMLOKQHGGFAT86CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.79,住,,,1091122,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.18,2,2,2,有,無,4630000,54106,一樓平面,9.09,1000000,,RPTNMLOKQHGGFAT96CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.79,住,,,1100324,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.18,2,2,2,有,無,4550000,52914,一樓平面,9.09,1000000,,RPUNMLOKQHGGFAT07CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.79,住,,,1100109,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.18,2,2,2,有,無,4580000,53361,一樓平面,9.09,1000000,,RPVNMLOKQHGGFAT17CB,小倆口5
屏東巿,房地(土地+建物),屏東縣屏東市和生路一段,25.65,住,,,1091123,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.73,2,2,2,有,無,3600000,53949,,0.0,0,,RPWNMLOKQHGGFAT27CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.65,住,,,1100120,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.82,2,2,2,有,無,4600000,53949,一樓平面,9.09,1000000,,RPOOMLOKQHGGFAT56CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.65,住,,,1100305,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.82,2,2,2,有,無,4600000,53949,一樓平面,9.09,1000000,,RPPOMLOKQHGGFAT66CB,小倆口5
屏東巿,房地(土地+建物)+車位,屏東縣屏東市和生路一段,25.65,住,,,1091128,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.82,2,2,2,有,無,4600000,53949,一樓平面,9.09,1000000,,RPQOMLOKQHGGFAT76CB,小倆口5
屏東巿,房地(土地+建物),屏東縣屏東市和生路一段,25.58,住,,,1091123,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.53,2,2,2,有,無,3600000,54111,,0.0,0,,RPROMLOKQHGGFAT86CB,小倆口5
屏東巿,房地(土地+建物),屏東縣屏東市和生路一段,25.58,住,,,1091121,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.53,2,2,2,有,無,3700000,55614,,0.0,0,,RPSOMLOKQHGGFAT96CB,小倆口5
