鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case
新竹市,房地(土地+建物),新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100716,土地1建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.37,2,2,1,有,無,3320000,47179,,0.0,0,,RPXNMLTJQHGGFAO27CB,向海那?
新竹市,房地(土地+建物)+車位,新竹市新竹市南港街32巷,32.2,,一般農業區,甲種建築用地,1100717,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,144.31,3,2,2,有,無,6370000,49479,坡道平面,36.79,1050000,,RPOOMLTJQHGGFAO09CB,向海那?
新竹市,房地(土地+建物),新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100717,土地1建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.37,2,2,1,有,無,3300000,46895,,0.0,0,,RPPOMLTJQHGGFAO56CB,向海那?
新竹市,房地(土地+建物)+車位,新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100717,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.1,2,2,1,有,無,4300000,46895,坡道平面,33.73,1000000,,RPQOMLTJQHGGFAO66CB,向海那?
新竹市,房地(土地+建物)+車位,新竹市新竹市南港街32巷,34.17,,一般農業區,甲種建築用地,1100717,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,148.63,3,2,2,有,無,6320000,47121,坡道平面,36.79,1050000,,RPTOMLTJQHGGFAO96CB,向海那?
新竹市,房地(土地+建物),新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100720,土地1建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.37,2,2,1,有,無,3390000,48174,,0.0,0,,RPUOMLTJQHGGFAO07CB,向海那?
新竹市,房地(土地+建物)+車位,新竹市新竹市南港街32巷,32.18,,一般農業區,甲種建築用地,1100722,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,137.67,3,2,2,有,無,6480000,52723,坡道平面,33.73,1000000,,RPVOMLTJQHGGFAO17CB,向海那?
新竹市,房地(土地+建物)+車位,新竹市新竹市南港街32巷,32.2,,一般農業區,甲種建築用地,1100723,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,141.25,3,2,2,有,無,6360000,49851,坡道平面,33.73,1000000,,RPWOMLTJQHGGFAO27CB,向海那?
新竹市,房地(土地+建物)+車位,新竹市新竹市南港街32巷,32.22,,一般農業區,甲種建築用地,1100724,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,141.25,3,2,2,有,無,6460000,50781,坡道平面,33.73,1000000,,RPXOMLTJQHGGFAO37CB,向海那?
新竹市,房地(土地+建物),新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100724,土地1建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.37,2,2,1,有,無,3420000,48600,,0.0,0,,RPOPMLTJQHGGFAO56CB,向海那?
新竹市,房地(土地+建物)+車位,新竹市新香街,55.47,,山坡地保育區,丙種建築用地,1100613,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.47,3,1,2,有,無,8180000,77204,坡道平面,33.06,1200000,,RPPNMLKKQHGGFAO38DB,自在煙波
