鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中正區,建物,基隆市中正區新豐街３３４號８樓,0.0,住,,,1100610,土地1建物0車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,111.96,3,2,2,有,無,無,11000,98,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPUOMLPJPHGGFDC38CC
安樂區,建物,基隆市安樂區麥金路４２１巷７１之３號,0.0,住,,,1100620,土地1建物0車位0,四層,5,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0670809,61.41,3,1,1,有,無,無,6000,98,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPVOMLPJPHGGFDC48CC
暖暖區,建物,基隆市暖暖區暖中路８７號１樓,0.0,住,,,1100628,土地1建物0車位0,一層,2,公寓(5樓含以下無電梯),住家用,加強磚造,0650127,57.28,4,1,2,有,無,無,7500,131,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPWOMLPJPHGGFDC58CC
七堵區,建物,基隆市七堵區泰和街７５號３樓,0.0,住,,,1100610,土地1建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821124,85.93,3,1,2,有,無,無,11000,128,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPXOMLPJPHGGFDC68CC
中正區,建物,基隆市中正區武昌街１０４巷４９之３號,0.0,住,,,1100612,土地1建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710918,72.42,2,2,1,有,無,無,9000,124,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPOPMLPJPHGGFDC87CC
中正區,建物,基隆市中正區調和街２９８號１１樓,0.0,住,,,1100621,土地1建物0車位0,十一層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080212,136.88,3,2,2,有,無,無,15000,110,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPPPMLPJPHGGFDC97CC
中正區,建物,基隆市中正區調和街２９８號７樓之５,0.0,住,,,1100618,土地1建物0車位0,七層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080212,106.72,2,1,1,有,無,無,12000,112,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPTPMLPJPHGGFDC38CC
信義區,建物,基隆市信義區深澳坑路１６６之３０號２樓之１,0.0,住,,,1100616,土地1建物0車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870108,84.22,3,2,2,有,無,無,8000,95,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPUPMLPJPHGGFDC48CC
信義區,建物,基隆市信義區東信路３巷６８號２樓,0.0,住,,,1100616,土地1建物0車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0861021,34.42,1,0,1,有,無,無,5000,145,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPVPMLPJPHGGFDC58CC
安樂區,建物,基隆市安樂區麥金路７９１之１號,0.0,住,,,1100621,土地1建物0車位0,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840622,65.65,2,1,1,有,無,無,8000,122,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPWPMLPJPHGGFDC68CC
