鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case
五股區,房地(土地+建物)+車位,新北市五股區新五路三段,20.44,商,,,1100718,土地2建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.2,3,2,2,有,無,14000000,96419,坡道平面,33.69,0,1.車位價格為210萬已含交易總價內因無法拆分於此說明.      2.原申報書序號B1FB11007280329,RPRSMLQLQHGGFBF88CB,九揚威騰堡
新莊區,房地(土地+建物)+車位,新北市新莊區福美街及福德一街口,25.7,住,,,1100815,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.83,3,2,2,有,無,25950000,181908,坡道平面,34.72,2100000,,RPTTMLQLQHGGFBF56CB,國美青玥
新莊區,房地(土地+建物)+車位,新北市新莊區福美街及福德一街口,30.42,住,,,1100820,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.89,4,2,2,有,無,31460000,186634,坡道平面,34.72,2500000,,RPUTMLQLQHGGFBF66CB,國美青玥
五股區,房地(土地+建物)+車位,新北市五股區新五路三段,20.0,商,,,1100805,土地2建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.81,3,2,2,有,無,13800000,96632,坡道平面,33.69,0,車位價格為220萬已含交易總價內因無法拆分於此說明.,RPRNNLQLQHGGFBF48CB,九揚威騰堡
泰山區,房地(土地+建物)+車位,新北市泰山區明志路一段492巷,15.81,住,,,1100808,土地2建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.39,2,1,1,有,無,10320000,114077,坡道平面,35.58,1900000,,RPTNNLQLQHGGFBF68CB,翡麗大院
泰山區,房地(土地+建物)+車位,新北市泰山區明志路一段492巷,15.81,住,,,1100808,土地2建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,73.81,2,1,1,有,無,8760000,118683,,0.0,0,,RPWONLQLQHGGFBF09CB,翡麗大院
泰山區,房地(土地+建物)+車位,新北市泰山區明志路一段492巷,22.16,住,,,1100812,土地2建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.06,3,1,1,有,無,13300000,110166,坡道平面,35.58,1900000,,RPRQNLQLQHGGFBF78CB,翡麗大院
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段及忠孝路256巷,21.24,住,,,1100814,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.25,3,2,2,有,無,17760000,131990,坡道平面,27.12,2300000,,RPSQNLQLQHGGFBF88CB,立軒天諾
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段與華江一路口,19.5,住,,,1100802,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,156.06,0,0,0,無,無,31500000,226055,坡道平面,27.33,2400000,,RPQNMLQLQHGGFAF18CB,文化風華
板橋區,房地(土地+建物)+車位,新北市板橋區中正路與新月二街交叉路口,14.59,住,,,1100819,土地1建物1車位1,二十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.84,2,2,1,有,無,13660000,136837,坡道平面,33.61,1450000,,RPWPMLQLQHGGFAF98CB,富江翠
