編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWOMLTKPHGGFAU08DC,3,60.52,集合住宅,鋼筋混凝土造,107年3月22日,五層,
RPWOMLTKPHGGFAU08DC,3,18.61,共有部份,鋼筋混凝土造,107年3月22日,五層,
RPSOMLMLPHGGFAU96CC,2,65.00,集合住宅,鋼筋混凝土造,108年11月28日,五層,
RPSOMLMLPHGGFAU96CC,2,22.85,共有部份,鋼筋混凝土造,108年11月28日,五層,
RPSOMLMLPHGGFAU96CC,2,15.09,停車空間,鋼筋混凝土造,108年11月28日,五層,
RPPQMLNLPHGGFAU96CC,18,228.72,住家用,鋼筋混凝土造,93年1月16日,四層,
RPOVMLQLPHGGFAU67CC,28,21.88,住家用,鋼筋混凝土造,82年6月22日,七層,
RPOVMLQLPHGGFAU67CC,28,8.89,共有部份,鋼筋混凝土造,82年6月22日,七層,
RPOSMLRLPHGGFAU47CC,41,26.44,住家用,鋼筋混凝土加強磚造,69年6月10日,二層,
RPSVMLQLPHGGFAU08CC,27,47.42,住家用,鋼筋混凝土造,83年4月13日,十二層,
RPSVMLQLPHGGFAU08CC,27,14.93,共有部份,鋼筋混凝土造,83年4月13日,十二層,
RPOPMLTLPHGGFAU37CC,24,92.29,住家用,鋼筋混凝土造,86年8月27日,九層,
RPOPMLTLPHGGFAU37CC,24,15.92,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPOPMLTLPHGGFAU37CC,24,12.30,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPOPMLTLPHGGFAU37CC,24,4.14,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPOPMLTLPHGGFAU37CC,24,69.62,住家用,鋼筋混凝土造,86年8月27日,九層,
RPOPMLTLPHGGFAU37CC,24,12.26,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPOPMLTLPHGGFAU37CC,24,9.48,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPOPMLTLPHGGFAU37CC,24,3.31,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPROMLKMPHGGFAU76CC,4,47.07,住家用,鋼筋混凝土造,106年11月24日,五層,
RPUOMLMJQHGGFAU07CC,4,27.77,住家用,鋼筋混凝土造,106年7月31日,五層,
RPPRMLMJQHGGFAU86CC,34,70.64,住家用,鋼筋混凝土造,76年2月23日,五層,
RPQPMLSLPHGGFAU47CC,3,40.06,住家用,鋼筋混凝土造,107年5月14日,五層,
RPWOMLMJQHGGFAU27CC,3,40.06,住家用,鋼筋混凝土造,107年5月14日,五層,
RPSPMLTLPHGGFAU77CC,2,42.66,集合住宅,鋼筋混凝土造,108年8月8日,十一層,
RPSPMLTLPHGGFAU77CC,2,57.85,本共有部分之項目有（地下一層：停車空間、車道、昇降設備、安全梯、電信室、台電配電室、電錶區及發電機室等）（地下二層：防空避難室兼停車空間、車道、昇降設備、安全梯、消防機械室及組合式水箱等）（一層：騎樓、門廳、管委會使用空間、梯廳、安全梯及昇降設備等）,鋼筋混凝土造,108年8月8日,十一層,
RPSRMLMJQHGGFAU17CC,34,27.17,住家用,鋼筋混凝土造,76年2月23日,五層,
RPPQMLTLPHGGFAU57CC,34,34.38,住家用,鋼筋混凝土造,76年2月23日,五層,
RPURMLMJQHGGFAU37CC,34,14.34,住家用,鋼筋混凝土造,76年2月23日,五層,
RPSOMLOJQHGGFAU07CC,25,33.84,住家用,鋼筋混凝土造,85年2月2日,十層,
RPVOMLNJQHGGFAU27CC,25,85.29,住家用,鋼筋混凝土造,85年6月3日,五層,
RPVOMLNJQHGGFAU27CC,25,21.94,共有部份,鋼筋混凝土造,85年6月8日,五層,
RPOPMLOJQHGGFAU76CC,25,16.87,住家用,鋼筋混凝土造,85年5月13日,五層,
RPOPMLOJQHGGFAU76CC,25,7.47,共有部份,鋼筋混凝土造,85年5月13日,五層,
RPUOMLNJQHGGFAU17CC,28,20.32,住家用,鋼筋混凝土造,82年6月22日,七層,
RPUOMLNJQHGGFAU17CC,28,8.13,共有部份,鋼筋混凝土造,82年6月22日,七層,
RPOOMLPJQHGGFAU76CC,25,72.08,住家用,鋼筋混凝土造,85年2月2日,十層,
RPOOMLPJQHGGFAU76CC,25,9.34,共有部份,鋼筋混凝土造,85年2月2日,十層,
RPOOMLPJQHGGFAU76CC,25,19.31,共有部份,鋼筋混凝土造,85年2月2日,十層,
RPOOMLPJQHGGFAU76CC,25,11.13,停車空間,鋼筋混凝土造,85年2月2日,十層,
RPWOMLNJQHGGFAU37CC,22,95.45,住家用,鋼筋混凝土造,88年4月14日,五層,
RPWOMLNJQHGGFAU37CC,22,6.74,共有部份,鋼筋混凝土造,88年4月14日,五層,
RPTPMLQJQHGGFAU47CC,18,66.61,住家用,鋼骨造,92年2月21日,十二層,
RPTPMLQJQHGGFAU47CC,18,9.20,共有部份,鋼骨造,92年2月21日,十二層,
RPTPMLQJQHGGFAU47CC,18,12.27,共有部份,鋼骨造,92年2月21日,十二層,
RPUPMLQJQHGGFAU57CC,23,88.60,國民住宅,鋼筋混凝土造,87年4月3日,十層,
RPUPMLQJQHGGFAU57CC,23,17.00,共有部份,鋼筋混凝土造,87年4月3日,十層,
RPUPMLQJQHGGFAU57CC,23,9.23,共有部份,鋼筋混凝土造,87年4月3日,十層,
RPWNMLPJQHGGFAU47CC,26,53.16,住家用,鋼筋混凝土造,84年11月4日,十層,
RPWNMLPJQHGGFAU47CC,26,8.10,共有部份,鋼筋混凝土造,84年11月4日,十層,
RPWNMLPJQHGGFAU47CC,26,12.25,共有部份,鋼筋混凝土造,84年11月4日,十層,
RPVPMLQJQHGGFAU67CC,34,109.54,住家用,鋼筋混凝土造,76年11月6日,二層,
RPSQMLQJQHGGFAU47CC,4,36.63,住家用,鋼筋混凝土造,106年7月31日,五層,
RPXPMLQJQHGGFAU87CC,25,48.78,住家用,鋼筋混凝土造,85年1月30日,五層,
RPXPMLQJQHGGFAU87CC,25,12.91,共有部份,鋼筋混凝土造,85年1月30日,五層,
RPWPMLQJQHGGFAU77CC,32,37.66,住家用,鋼筋混凝土造,78年6月3日,五層,
RPWPMLQJQHGGFAU77CC,32,4.06,共有部份,鋼筋混凝土造,78年6月3日,五層,
RPWPMLQJQHGGFAU77CC,32,4.91,共有部份,鋼筋混凝土造,78年6月3日,五層,
RPXQMLQJQHGGFAU97CC,4,29.98,住家用,鋼筋混凝土造,106年7月31日,五層,
RPPRMLQJQHGGFAU27CC,4,34.15,住家用,鋼筋混凝土造,106年7月31日,五層,
RPUNMLTJQHGGFAU67CC,30,70.14,住家用,鋼筋混凝土造,81年1月21日,六層,
RPUNMLTJQHGGFAU67CC,30,34.92,共有部份,鋼筋混凝土造,81年1月21日,六層,
RPSNMLLKQHGGFAU76CC,26,24.79,住家用,鋼筋混凝土造,84年8月19日,十一層,
RPSNMLLKQHGGFAU76CC,26,8.30,共有部份,鋼筋混凝土造,84年8月19日,十一層,
RPSNMLTJQHGGFAU57DC,26,55.78,住家用,鋼筋混凝土造,84年11月4日,十層,
RPSNMLTJQHGGFAU57DC,26,9.81,共有部份,鋼筋混凝土造,84年11月4日,十層,
RPSNMLTJQHGGFAU57DC,26,12.25,共有部份,鋼筋混凝土造,84年11月4日,十層,
RPRNMLTJQHGGFAU37CC,28,54.01,住家用,鋼筋混凝土造,82年6月22日,五層,
RPRNMLTJQHGGFAU37CC,28,19.66,共有部份,鋼筋混凝土造,82年6月22日,五層,
RPXNMLMKQHGGFAU37CC,,62.48,集合住宅,鋼筋混凝土造,110年2月26日,五層,
