鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.34,商,,,1101201,土地1建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,53.77,1,1,1,有,無,4100000,76251,,0.0,0,,RPPQMLLLKIGGFAU98DB,麗晶,1棟A6-6F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,11.46,商,,,1101203,土地1建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.06,2,1,1,有,無,5600000,75614,,0.0,0,,RPQQMLLLKIGGFAU09DB,麗晶,1棟A7-6F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,9.5,商,,,1101207,土地1建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,61.35,2,1,1,有,無,4850000,79055,,0.0,0,,RPRQMLLLKIGGFAU56DB,麗晶,1棟A8-6F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.52,商,,,1101207,土地1建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,55.26,1,1,1,有,無,4250000,76909,,0.0,0,,RPVQMLLLKIGGFAU96DB,麗晶,1棟A4-7F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.4,商,,,1101209,土地1建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,54.36,1,1,1,有,無,4250000,78182,,0.0,0,,RPWQMLLLKIGGFAU07DB,麗晶,1棟A5-7F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.34,商,,,1101213,土地1建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,53.77,1,1,1,有,無,4100000,76251,,0.0,0,,RPXQMLLLKIGGFAU17DB,麗晶,1棟A6-7F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,9.5,商,,,1101207,土地1建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,61.35,2,1,1,有,無,4950000,80685,,0.0,0,,RPPRMLLLKIGGFAU09DB,麗晶,1棟A8-7F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,9.2,商,,,1101213,土地1建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,59.48,1,1,1,有,無,4820000,81036,,0.0,0,,RPQRMLLLKIGGFAU56DB,麗晶,1棟A1-8F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.52,商,,,1101201,土地1建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,55.26,1,1,1,有,無,4400000,79624,,0.0,0,,RPTRMLLLKIGGFAU86DB,麗晶,1棟A4-8F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.4,商,,,1101209,土地1建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,54.36,1,1,1,有,無,4350000,80022,,0.0,0,,RPURMLLLKIGGFAU96DB,麗晶,1棟A5-8F號
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街,8.34,商,,,1101201,土地1建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,53.77,1,1,1,有,無,4280000,79598,,0.0,0,,RPVRMLLLKIGGFAU07DB,麗晶,1棟A6-8F號
