鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
龜山區,房地(土地+建物)+車位,桃園市龜山區文吉路、文樂路交叉口B10棟21樓,18.1,住,,,1080713,土地1建物1車位1,二十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.71,3,2,2,有,無,13050000,80960,坡道平面,26.0,1820000,,RPQVMLPKKIGGFHH56CB,遠雄新未來2,B棟10F21號
龜山區,房地(土地+建物)+車位,桃園市龜山區文吉路、文樂路交叉口B10棟22樓,18.1,住,,,1080426,土地1建物1車位1,二十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.71,3,2,2,有,無,12850000,80167,坡道平面,26.0,1730000,,RPRVMLPKKIGGFHH66CB,遠雄新未來2,B棟10F22號
龜山區,房地(土地+建物)+車位,桃園市龜山區樂善二路與文吉路,19.04,住,,,1090710,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.91,3,2,2,有,無,9750000,65250,坡道平面,26.37,1950000,,RPSVMLPKKIGGFHH76CB,和洲金剛,C棟1-15號
龜山區,房地(土地+建物)+車位,桃園市龜山區文三一街，文三二街交叉口興華段246地號,30.75,住,,,1101119,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.2,3,2,2,有,無,16230000,119199,坡道平面,24.82,2000000,,RPTVMLPKKIGGFHH86CB,富堡大湖?,A棟5-4F號
龜山區,房地(土地+建物)+車位,桃園市龜山區文三一街，文三二街交叉口興華段246地號,30.75,住,,,1101117,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.2,3,2,2,有,無,16650000,121880,坡道平面,24.82,2100000,,RPXVMLPKKIGGFHH27CB,富堡大湖?,A棟5-12F號
龜山區,房地(土地+建物)+車位,桃園市龜山區文三一街，文三二街交叉口興華段246地號,30.75,住,,,1101119,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.2,3,2,2,有,無,16690000,122215,坡道平面,24.82,2100000,,RPUWMLPKKIGGFHH07CB,富堡大湖?,A棟5-13F號
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區長興路一段205巷7號附近,109.16,工,,,1100514,土地5建物1車位2,五層,8,廠辦,工業用,鋼筋混凝土造,,372.11,0,0,0,無,無,20000000,54599,坡道平面,49.76,2400000,,RPPNMLPKKIGGFEH97CB,中謹-MIT雲頂廠辦專區,A棟6-5F號
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區長興路一段205巷7號附近,109.16,工,,,1100927,土地5建物1車位2,六層,8,廠辦,工業用,鋼筋混凝土造,,372.11,0,0,0,無,無,21580000,59190,坡道平面,49.76,2500000,,RPQNMLPKKIGGFEH08CB,中謹-MIT雲頂廠辦專區,A棟7-6F號
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段,17.25,住,,,1101207,土地6建物1車位1,十四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.26,2,2,2,有,無,16270000,144056,坡道平面,37.16,1850000,,RPRNMLPKKIGGFEH18CB,威均帝璽,A7棟14F號
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段,22.96,住,,,1101207,土地6建物1車位2,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.53,4,2,2,有,無,23000000,142632,坡道平面,74.32,4000000,,RPSNMLPKKIGGFEH28CB,威均帝璽,B1棟18F號
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段,22.96,住,,,1101126,土地6建物1車位2,二十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.53,4,2,2,有,無,23080000,143232,坡道平面,74.32,4000000,,RPTNMLPKKIGGFEH38CB,威均帝璽,B1棟20F號
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段,22.9,住,,,1101213,土地6建物1車位1,十二層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.05,4,2,2,有,無,20710000,140793,坡道平面,37.16,2000000,,RPUNMLPKKIGGFEH48CB,威均帝璽,B2棟12F號
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段,17.38,住,,,1101206,土地6建物1車位1,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.97,2,2,2,有,無,15950000,139867,坡道平面,37.16,1850000,,RPVNMLPKKIGGFEH58CB,威均帝璽,C3棟10F號
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段,17.38,住,,,1101206,土地6建物1車位1,七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.97,2,2,2,有,無,16110000,141950,坡道平面,37.16,1800000,,RPWNMLPKKIGGFEH68CB,威均帝璽,C5棟7F號
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段,13.59,住,,,1101130,土地6建物1車位1,七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.07,2,2,1,有,無,13110000,144595,坡道平面,37.16,1700000,,RPXNMLPKKIGGFEH78CB,威均帝璽,C6棟7F號
