編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVOMLOKKIGGFEH68CC,25,8.15,共有部份,鋼筋混凝土造,86年1月21日,七層,
RPOPMLOKKIGGFEH08CC,3,99.62,住家用,鋼筋混凝土造,107年9月3日,十二層,
RPOPMLOKKIGGFEH08CC,3,54.35,共有部份,鋼筋混凝土造,107年9月3日,十二層,
RPOPMLOKKIGGFEH08CC,3,22.79,共有部份,鋼筋混凝土造,107年9月3日,十二層,
RPRPMLOKKIGGFCH18CC,27,98.20,住家用,鋼筋混凝土造,83年12月15日,八層,
RPRPMLOKKIGGFCH18CC,27,2.88,蓄水池、機械房、受電室、通道,鋼筋混凝土造,83年12月15日,八層,
RPRPMLOKKIGGFCH18CC,27,6.07,樓梯間、機械房、水箱,鋼筋混凝土造,83年12月15日,八層,
RPRPMLOKKIGGFEH38CC,7,108.22,住家用,鋼筋混凝土造,104年3月5日,十二層,
RPRPMLOKKIGGFEH38CC,7,65.04,共有部份,鋼筋混凝土造,104年3月5日,十二層,
RPRPMLOKKIGGFEH38CC,7,20.94,共有部份,鋼筋混凝土造,104年3月5日,十二層,
RPOOMLOKKIGGFFH08CC,30,75.34,住家用,鋼筋混凝土造,81年4月27日,八層,
RPOOMLOKKIGGFFH08CC,30,7.05,共有部份,鋼筋混凝土造,81年4月27日,八層,
RPROMLOKKIGGFFH38CC,22,93.29,住家用,鋼筋混凝土造,88年11月25日,十三層,
RPOOMLOKKIGGFFH08CC,30,11.16,共有部份,鋼筋混凝土造,81年4月27日,八層,
RPROMLOKKIGGFFH38CC,22,18.95,共有部份,鋼筋混凝土造,88年11月25日,十三層,
RPROMLOKKIGGFFH38CC,22,23.45,共有部份,鋼筋混凝土造,88年11月25日,十三層,
RPRQMLOKKIGGFCH28CC,25,52.91,住家用,鋼筋混凝土造,85年6月26日,六層,
RPRQMLOKKIGGFCH28CC,25,9.74,共有部份,鋼筋混凝土造,85年6月26日,六層,
RPRQMLOKKIGGFCH28CC,25,10.95,共有部份,鋼筋混凝土造,85年6月26日,六層,
RPTOMLOKKIGGFFH58CC,8,66.07,住家用,鋼筋混凝土造,103年1月20日,十五層,
RPTOMLOKKIGGFFH58CC,8,14.58,共有部分之項目計有：梯廳、排煙室、樓梯間、機械房、水箱等項,鋼筋混凝土造,103年1月20日,十五層,
RPTOMLOKKIGGFFH58CC,8,40.53,共有部分之項目計有：防空避難室、停車空間、公共服務空間、管理委員會空間、樓梯間、機房、水箱等項,鋼筋混凝土造,103年1月20日,十五層,
RPXNMLOKKIGGFGH98CC,7,93.50,辦公室,鋼筋混凝土造,103年7月28日,十五層,
RPXNMLOKKIGGFGH98CC,7,48.76,共有部份,鋼筋混凝土造,103年7月28日,十五層,
RPROMLOKKIGGFGH48CC,37,75.36,住家用,鋼筋混凝土造,73年10月27日,五層,
RPPOMLPKKIGGFGH38CC,27,92.67,住家用,鋼筋混凝土造,83年11月14日,五層,
RPPOMLPKKIGGFGH38CC,27,2.52,共有部份,鋼筋混凝土造,83年11月14日,五層,
RPPOMLPKKIGGFGH38CC,27,12.32,共有部份,鋼筋混凝土造,83年11月14日,五層,
RPUNMLPKKIGGFGH78CC,10,79.00,住家用,鋼筋混凝土造,100年10月25日,十三層,
RPUNMLPKKIGGFGH78CC,10,72.38,共有部份,鋼筋混凝土造,100年10月25日,十三層,
RPTOMLPKKIGGFGH78CC,17,57.18,住家用,鋼筋混凝土造,94年5月5日,十層,
RPTOMLPKKIGGFGH78CC,17,7.76,共有部份,鋼筋混凝土造,94年5月5日,十層,
RPTOMLPKKIGGFGH78CC,17,10.82,共有部份,鋼筋混凝土造,94年5月5日,十層,
RPTOMLOKKIGGFGH68CC,28,86.79,住家用,鋼筋混凝土造,82年11月9日,十二層,
RPTOMLOKKIGGFGH68CC,28,7.42,共有部份,鋼筋混凝土造,82年11月9日,十三層,
RPTOMLOKKIGGFGH68CC,28,12.45,共有部份,鋼筋混凝土造,82年11月9日,十二層,
RPSOMLPKKIGGFGH68CC,28,85.43,廠房、辦公室、宿舍,鋼筋混凝土造,82年10月16日,五層,
RPSOMLPKKIGGFGH68CC,28,8.02,共有部份,鋼筋混凝土造,82年10月16日,五層,
RPSOMLPKKIGGFGH68CC,28,2.33,共有部份,鋼筋混凝土造,82年10月16日,五層,
RPTPMLPKKIGGFGH88CC,16,158.15,騎樓、店舖、停車空間、梯廳、辦公室、機電空間、住宅、機房,鋼筋混凝土造,94年6月20日,五層,
RPQOMLPKKIGGFGH48CC,18,83.82,住家用,鋼筋混凝土造,93年4月2日,十四層,
RPQOMLPKKIGGFGH48CC,18,21.41,共有部份,鋼筋混凝土造,93年4月2日,十四層,
RPQOMLPKKIGGFGH48CC,18,2.84,共有部份,鋼筋混凝土造,93年4月2日,十四層,
RPQOMLPKKIGGFGH48CC,18,9.69,共有部份,鋼筋混凝土造,93年4月2日,十四層,
RPUNMLPKKIGGFCH38CC,6,70.70,集合住宅,鋼筋混凝土造,105年2月25日,十三層,
RPUNMLPKKIGGFCH38CC,6,37.95,共有部分：梯廳、防空避難室、樓梯間、水表室及水箱,鋼筋混凝土造,105年2月25日,十三層,
RPVNMLPKKIGGFFH78CC,25,78.05,住家用,鋼筋混凝土造,85年8月3日,十七層,
