鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路F05棟07樓,7.62,商,,,1101117,土地1建物1車位1,七層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.3,2,2,1,有,無,5620000,53978,坡道平面,24.71,1000000,,RPWQNLLKKIGGFFB18CB,遠雄幸福成,F棟F05F07號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路F10棟25樓,6.73,商,,,1101117,土地1建物1車位1,二十五層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.15,2,2,1,有,無,5040000,54944,坡道平面,24.71,950000,,RPXQNLLKKIGGFFB28CB,遠雄幸福成,F棟F10F25號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路A15棟12樓,9.42,商,,,1101117,土地1建物1車位1,十二層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.57,3,2,2,有,無,7700000,62980,坡道平面,24.71,970000,,RPORNLLKKIGGFFB47CB,遠雄幸福成,A棟A15F12號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路F02棟05樓,9.42,商,,,1101117,土地1建物1車位1,五層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.34,3,2,2,有,無,6560000,53175,坡道平面,24.71,890000,,RPPRNLLKKIGGFFB57CB,遠雄幸福成,F棟F02F05號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路A15棟10樓,9.42,商,,,1101117,土地1建物1車位1,十層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.57,3,2,2,有,無,7660000,62792,坡道平面,24.71,950000,,RPQRNLLKKIGGFFB67CB,遠雄幸福成,A棟A15F10號
梧棲區,房地(土地+建物),臺中市梧棲區八德東路E10棟23樓,6.73,商,,,1101117,土地1建物1車位0,二十三層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.92,2,2,1,有,無,4110000,54136,,0.0,0,,RPRRNLLKKIGGFFB77CB,遠雄幸福成,A棟A15F10號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路E06棟13樓,9.42,商,,,1101117,土地1建物1車位1,十三層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.05,3,2,2,有,無,6780000,54354,坡道平面,24.71,1000000,,RPSRNLLKKIGGFFB87CB,遠雄幸福成,E棟E06F13號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路E07棟27樓,9.42,商,,,1101117,土地1建物1車位1,二十七層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.14,3,2,2,有,無,6900000,55905,坡道平面,24.71,950000,,RPTRNLLKKIGGFFB97CB,遠雄幸福成,E棟E07F27號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路F07棟13樓,9.42,商,,,1101117,土地1建物1車位1,十三層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.01,3,2,2,有,無,6730000,54374,坡道平面,24.71,950000,,RPURNLLKKIGGFFB08CB,遠雄幸福成,F棟F07F13號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路E13棟26樓,6.5,商,,,1101117,土地1建物1車位1,二十六層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.81,2,2,1,有,無,4950000,53981,坡道平面,24.71,950000,,RPVRNLLKKIGGFFB18CB,遠雄幸福成,E棟E13F26號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路B05棟08樓,7.62,商,,,1101118,土地1建物1車位1,八層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.72,2,2,1,有,無,5490000,52785,坡道平面,24.71,950000,,RPWRNLLKKIGGFFB28CB,遠雄幸福成,B棟B05F08號
梧棲區,房地(土地+建物),臺中市梧棲區八德路B10棟15樓,6.73,商,,,1101118,土地1建物1車位0,十五層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.36,2,2,1,有,無,3810000,50557,,0.0,0,,RPXRNLLKKIGGFFB38CB,遠雄幸福成,B棟B10F15號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路B07棟08樓,9.42,商,,,1101118,土地1建物1車位1,八層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.46,3,2,2,有,無,6510000,51148,坡道平面,24.71,1050000,,RPOSNLLKKIGGFFB57CB,遠雄幸福成,B棟B07F08號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路E03棟24樓,7.62,商,,,1101118,土地1建物1車位1,二十四層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.14,2,2,1,有,無,5920000,56925,坡道平面,24.71,1000000,,RPPSNLLKKIGGFFB67CB,遠雄幸福成,E棟E03F24號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路E15棟13樓,9.42,商,,,1101118,土地1建物1車位1,十三層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.43,3,2,2,有,無,6520000,52193,坡道平面,24.71,950000,,RPQSNLLKKIGGFFB77CB,遠雄幸福成,E棟E15F13號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路F07棟08樓,9.42,商,,,1101118,土地1建物1車位1,八層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.01,3,2,2,有,無,6550000,53716,坡道平面,24.71,840000,,RPRSNLLKKIGGFFB87CB,遠雄幸福成,F棟F07F08號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德東路F08棟18樓,9.42,商,,,1101118,土地1建物1車位1,十八層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.04,3,2,2,有,無,6740000,54359,坡道平面,24.71,960000,,RPSSNLLKKIGGFFB97CB,遠雄幸福成,F棟F08F18號
梧棲區,房地(土地+建物),臺中市梧棲區八德東路F03棟07樓,6.73,商,,,1101118,土地1建物1車位0,七層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,74.43,2,2,1,有,無,4020000,54010,,0.0,0,,RPTSNLLKKIGGFFB08CB,遠雄幸福成,F棟F03F07號
梧棲區,房地(土地+建物),臺中市梧棲區八德東路F03棟08樓,6.73,商,,,1101118,土地1建物1車位0,八層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,74.43,2,2,1,有,無,4020000,54010,,0.0,0,,RPUSNLLKKIGGFFB18CB,遠雄幸福成,F棟F03F08號
