鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,8.26,商,,,1100226,土地4建物1車位1,二十二層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,112.35,3,2,2,有,無,6380000,62462,坡道平面,29.42,1200000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.61614平方公尺）。土地權利範圍含車位,RPXPMLTKRHGGFFK77CB,昕見築,A11-22F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,10.14,商,,,1100107,土地4建物1車位1,二十三層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,131.29,3,2,2,有,無,8580000,71954,坡道平面,29.42,1250000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.756平方公尺）。土地權利範圍含車位,RPOQMLTKRHGGFFK96CB,昕見築,A5-23F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,12.04,商,,,1100307,土地4建物1車位1,十九層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,150.52,3,2,2,有,無,9420000,68291,坡道平面,29.42,1150000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.89775平方公尺）。土地權利範圍含車位,RPPQMLTKRHGGFFK07CB,昕見築,A1-19F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,10.14,商,,,1100321,土地4建物1車位1,十二層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,131.29,3,2,2,有,無,8260000,69795,坡道平面,29.42,1150000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.756平方公尺）。土地權利範圍含車位,RPQQMLTKRHGGFFK17CB,昕見築,A5-12F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,10.19,商,,,1100321,土地4建物1車位1,十七層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,130.53,3,2,2,有,無,7280000,60965,坡道平面,28.34,1050000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.75978平方公尺）。土地權利範圍含車位,RPRQMLTKRHGGFFK27CB,昕見築,A9-17F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,8.26,商,,,1100227,土地4建物1車位1,十六層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,112.35,3,2,2,有,無,6000000,59689,坡道平面,29.42,1050000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.61614平方公尺）。土地權利範圍含車位,RPSQMLTKRHGGFFK37CB,昕見築,A11-16F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,14.12,商,,,1100125,土地4建物1車位1,十八層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,171.1,3,2,2,有,無,11470000,72134,坡道平面,29.42,1250000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，1.05273平方公尺）。土地權利範圍含車位,RPTQMLTKRHGGFFK47CB,昕見築,A2-18F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,10.09,商,,,1100530,土地4建物1車位1,十六層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,130.65,3,2,2,有,無,8360000,71224,坡道平面,29.42,1150000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.75222平方公尺）。土地權利範圍含車位,RPUQMLTKRHGGFFK57CB,昕見築,A6-16F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,9.38,商,,,1100317,土地4建物1車位1,十二層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,123.46,3,2,2,有,無,6590000,57848,坡道平面,29.42,1150000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.6693平方公尺）。土地權利範圍含車位,RPVQMLTKRHGGFFK67CB,昕見築,A10-12F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,14.12,商,,,1100320,土地4建物1車位1,六層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,171.1,3,2,2,有,無,10820000,68252,坡道平面,29.42,1150000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，1.05273平方公尺）。土地權利範圍含車位,RPWQMLTKRHGGFFK77CB,昕見築,A2-06F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,10.14,商,,,1100124,土地4建物1車位1,十一層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,131.29,3,2,2,有,無,8020000,67439,坡道平面,29.42,1150000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.756平方公尺）。土地權利範圍含車位,RPXQMLTKRHGGFFK87CB,昕見築,A5-11F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,8.26,商,,,1100209,土地4建物1車位1,二十層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,112.35,3,2,2,有,無,6050000,61498,坡道平面,29.42,950000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.61614平方公尺）。土地權利範圍含車位,RPORMLTKRHGGFFK07CB,昕見築,A11-20F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,10.19,商,,,1100226,土地4建物1車位1,十二層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,131.61,3,2,2,有,無,6980000,58029,坡道平面,29.42,1050000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，0.75978平方公尺）。土地權利範圍含車位,RPPRMLTKRHGGFFK17CB,昕見築,A9-12F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市公園一街公園段12，13，14，15地號,14.12,商,,,1100112,土地4建物1車位1,十三層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,171.1,3,2,2,有,無,11170000,70370,坡道平面,29.42,1200000,本筆交易含竹南藝文段13、14地號共兩筆土地持分，1.05273平方公尺）。土地權利範圍含車位,RPQRMLTKRHGGFFK27CB,昕見築,A2-13F號
