鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
大村鄉,房地(土地+建物)+車位,彰化縣大村鄉鎮安二巷,35.85,,鄉村區,乙種建築用地,1100908,土地1建物1車位1,五層,5,其他,住家用,鋼筋混凝土造,,95.94,3,1,2,有,無,6890000,71816,一樓平面,0.0,0,,RPPNMLQKRHGGFDN56CB,寓見德川,B棟3號
大村鄉,房地(土地+建物)+車位,彰化縣大村鄉鎮安二巷,32.76,,鄉村區,乙種建築用地,1100914,土地1建物1車位1,四層,5,其他,住家用,鋼筋混凝土造,,112.93,3,1,2,有,無,7400000,65527,一樓平面,12.65,0,,RPQNMLQKRHGGFDN66CB,寓見德川,B棟2號
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,21.27,,特定農業區,甲種建築用地,1090827,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,6130000,92890,其他,34.02,800000,,RPPNMLQKRHGGFCN09CB,鹿和居,E棟6號
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,26.59,,特定農業區,甲種建築用地,1090815,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,6450000,70358,坡道平面,15.36,1100000,,RPQNMLQKRHGGFCN56CB,鹿和居,E棟7號
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,26.59,,特定農業區,甲種建築用地,1090812,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,6450000,70358,坡道平面,15.36,1100000,,RPRNMLQKRHGGFCN66CB,鹿和居,E棟8號
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,26.59,,特定農業區,甲種建築用地,1090919,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,6610000,72462,坡道平面,15.36,1100000,,RPSNMLQKRHGGFCN76CB,鹿和居,E棟9號
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,26.59,,特定農業區,甲種建築用地,1091004,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,6450000,70358,坡道平面,15.36,1100000,,RPTNMLQKRHGGFCN86CB,鹿和居,E棟10號
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮鹿和路一段673號對面,21.27,,特定農業區,甲種建築用地,1090827,土地1建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,5480000,59956,,0.0,0,,RPUNMLQKRHGGFCN96CB,鹿和居,E棟11號
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,21.27,,特定農業區,甲種建築用地,1091109,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,5800000,87138,其他,34.02,800000,,RPVNMLQKRHGGFCN07CB,鹿和居,F棟2號
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮鹿和路一段673號對面,21.27,,特定農業區,甲種建築用地,1090919,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.4,3,2,1,有,無,5980000,90275,其他,34.02,800000,,RPWNMLQKRHGGFCN17CB,鹿和居,F棟3號
