編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLNKRHGGFAT07DA,26,6.27,共用部份,鋼筋混凝土造,84年8月2日,五層,
RPVOMLQJRHGGFAT47DA,,211.78,住家用,鋼筋混凝土造,110年1月12日,四層,一層 二層 三層 四層 陽台
RPVNMLQJRHGGFAT37DA,1,228.67,住家用,鋼筋混凝土造,109年11月6日,四層,一層 二層 三層 四層 陽台 騎樓
RPROMLNJQHGGFAT66DA,1,83.14,集合住宅,鋼筋混凝土造,109年12月7日,五層,三層 陽台
RPROMLNJQHGGFAT66DA,1,36.88,停車空間、公共梯間、電信機房、樓梯間、機械室,鋼筋混凝土造,109年12月7日,五層,
RPPNMLPKQHGGFAT66DA,45,75.06,住家用,加強磚造,65年10月22日,二層,一層 二層
RPVNMLQLPHGGFAT37DA,,224.07,住家用,鋼筋混凝土造,110年1月12日,四層,一層 二層 三層 四層 陽台
RPUOMLQKRHGGFAT47DA,5,140.25,農業設施﹝集貨及包裝場所、農業資材室﹞,鋼骨構造,105年7月7日,一層,一層
RPPNMLRKRHGGFAT96DA,15,166.66,住家用,鋼筋混凝土造,95年5月18日,三層,一層 二層 三層 陽台 屋頂突出物
RPQOMLRKRHGGFAT17DA,26,83.46,集合住宅,鋼筋混凝土造,84年6月13日,九層,五層 陽台
RPQOMLRKRHGGFAT17DA,26,26.90,集合住宅，停車空間，防空避難室,鋼筋混凝土造,84年6月13日,九層,
RPTNMLQKQHGGFAT17DA,1,180.01,住家用,鋼筋混凝土造,109年8月26日,三層,一層 二層 三層
RPUNMLRKRHGGFAT47DA,27,83.67,集合住宅,鋼筋混凝土造,83年6月21日,十六層,七層 陽台 花台
RPUNMLRKRHGGFAT47DA,27,28.54,樓梯間，受電室，停車空間，防空避難室,鋼筋混凝土造,83年6月21日,十六層,
RPQOMLOJQHGGFAT66DA,10,227.12,住家用,鋼筋混凝土造,100年9月1日,三層,一層 二層 三層 陽台 屋頂突出物
RPQQMLLLPHGGFAT66DA,,71.18,見其他登記事項,鋼筋混凝土造,110年6月15日,五層,
