鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
東區,房地(土地+建物)+車位,臺南市東區平實路,22.27,住,,,1100603,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.86,3,2,2,有,無,14630000,109628,坡道平面,27.27,1410000,,RPVPMLLKRHGGFCD38CB,世界·巨星,B棟3號
東區,房地(土地+建物)+車位,臺南市東區平實路,22.27,住,,,1100519,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.86,3,2,2,有,無,14720000,110374,坡道平面,27.27,1410000,,RPWPMLLKRHGGFCD48CB,世界·巨星,B棟3號
東區,房地(土地+建物)+車位,臺南市東區平實路,22.27,住,,,1100513,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.45,3,2,2,有,無,14120000,105758,坡道平面,27.27,1410000,,RPXPMLLKRHGGFCD58CB,世界·巨星,B棟5號
東區,房地(土地+建物)+車位,臺南市東區平實路,22.27,住,,,1100505,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.45,3,2,2,有,無,14690000,109669,坡道平面,27.27,1510000,,RPOQMLLKRHGGFCD77CB,世界·巨星,B棟5號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,26.14,住,,,1100321,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.53,3,2,2,有,無,7550000,53025,坡道平面,24.66,1300000,,RPPQMLLKRHGGFCD87CB,CASA,D棟7號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,26.14,住,,,1100621,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.53,3,2,2,有,無,8010000,54806,坡道平面,24.66,1550000,,RPQQMLLKRHGGFCD97CB,CASA,D棟7號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,26.14,住,,,1100319,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.02,3,2,2,有,無,7610000,53873,坡道平面,23.15,1260000,,RPRQMLLKRHGGFCD08CB,CASA,D棟7號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,18.45,住,,,1100319,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.86,2,2,1,有,無,5500000,51621,坡道平面,24.66,1360000,,RPSQMLLKRHGGFCD18CB,CASA,D棟6號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,18.45,住,,,1100314,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.86,2,2,1,有,無,5580000,51995,坡道平面,24.66,1410000,,RPTQMLLKRHGGFCD28CB,CASA,B棟6號
南區,房地(土地+建物)+車位,臺南市南區萬年七街,18.45,住,,,1100405,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.86,2,2,1,有,無,5630000,53242,坡道平面,24.66,1360000,,RPUQMLLKRHGGFCD38CB,CASA,D棟6號
