鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
花蓮市,土地,慈濟段295地號,380.31,農,,,1101027,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,35000,92,,0.0,0,,RPSPMLRLIIGGFAU96CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街１８０之１４號三樓,14.69,商,,,1101002,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0740720,107.19,2,1,2,有,無,有,13000,121,,0.0,0,,RPXOMLSLIIGGFAU57DC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉宜昌二街１９巷６號,88.0,住,,,1101004,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0661114,94.99,3,2,2,有,無,有,12000,126,,0.0,0,,RPPPMLSLIIGGFAU86DC
花蓮市,房地(土地+建物),花蓮縣花蓮市明心街２１號四樓之一,19.64,住,,,1101026,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860106,106.47999999999999,2,2,2,有,無,有,14000,131,,0.0,0,,RPSNMLTLIIGGFAU96CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南埔八街５２之１號二樓之二,23.21,住,,,1101002,土地1建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850611,106.38,3,2,2,有,有,有,13500,127,,0.0,0,含管理費、稅金或水電等費用。；含管理費,RPQPMLTLIIGGFAU96CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十街１９１號四樓之五,14.07,住,,,1101007,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850716,90.05,2,1,1,有,有,有,11000,122,,0.0,0,,RPRPMLTLIIGGFAU07CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉華工六路９０巷９３號,96.57,,工業區,丁種建築用地,1101020,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0910301,179.18,3,2,4,有,無,有,17000,95,,0.0,0,,RPWNMLMJJIGGFAU56CC
新城鄉,建物,花蓮縣新城鄉民族路８７號,0.0,商,,,1101103,土地0建物0車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1060731,36.63,1,0,1,有,無,有,9500,259,,0.0,0,,RPTOMLNJJIGGFAU09CC
花蓮市,房地(土地+建物),花蓮縣花蓮市大同街１２２號,36.0,住,,,1101101,土地2建物1車位0,全,1,透天厝,住家用,木造,,41.83,2,2,1,有,無,無,13000,311,,0.0,0,,RPRNMLOJJIGGFAU88CC
花蓮市,房地(土地+建物),花蓮縣花蓮市華東６８之６號,165.29,工,,,1101026,土地1建物1車位0,一層,1,廠辦,工業用,鋼鐵造鋼筋水泥,0790719,165.29,0,0,0,無,無,有,12000,73,,0.0,0,,RPUOMLSJJIGGFAU07CC
