鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北屯區,建物,臺中市北屯區崇德路二段３４６巷２５弄１６號４樓,0.0,住,,,1101104,土地0建物1車位0,四層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0811222,178.72,3,2,2,有,有,有,22000,123,,0.0,0,110年度台中市政府包租代管計畫,RPOSMLQKJIGGFBB57CC
北區,房地(土地+建物),臺中市北區梅亭街６７０之３號,24.5,住,,,1101101,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710225,73.3,3,2,2,有,無,有,8000,109,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPPPMLRKJIGGFBB47CC
北區,車位,臺中市北區進化北路３１７號等公共設施,0.52,商,,,1101024,土地0建物0車位1,,,其他,,,,31.88,0,0,0,有,有,有,3300,,坡道平面,0.0,3300,,RPPRMLRKJIGGFBB67CC
北區,車位,臺中市北區進化北路３１７號等公共設施,0.38,商,,,1101103,土地0建物0車位1,,,其他,,,,27.9,0,0,0,有,有,有,3500,,坡道平面,0.0,3500,,RPSRMLRKJIGGFBB97CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段２８８號１５樓之１６,6.34,住,,,1101116,土地1建物1車位0,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,62.95,1,0,0,無,有,有,15300,243,,0.0,0,社會住宅,RPURMLRKJIGGFBB18CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段２８８號１０樓之７,9.24,住,,,1101106,土地1建物1車位0,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,94.14,2,1,2,有,有,有,20200,215,,0.0,0,社會住宅,RPXRMLRKJIGGFBB48CC
北區,建物,臺中市北區東成三街２９６號２樓之２８,0.0,住,,,1101111,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0821123,108.49,3,2,2,有,無,有,16000,147,,0.0,0,110年度台中市政府包租代管計畫,RPVVMLRKJIGGFBB68CC
北區,建物,臺中市北區德化街４２９號,0.0,住,,,1101109,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701209,50.09,2,1,1,有,無,有,15000,299,,0.0,0,110年度台中市政府包租代管計畫,RPOWMLRKJIGGFBB08CC
北屯區,房地(土地+建物)+車位,臺中市北屯區環太東路４６６號６樓之３,24.02,住,,,1101022,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090820,149.23,3,2,2,有,有,有,18000,128,坡道平面,23.87,2000,此為社會住宅包租代管,RPPONLRKJIGGFBB47CC
南屯區,房地(土地+建物),臺中市南屯區環中路四段１０３號,303.2,住,,,1101108,土地1建物1車位0,見其他登記事項,1,廠辦,店舖、停車空間,鋼骨造,1041103,162.35,0,0,0,無,無,無,46000,283,,0.0,0,,RPVNMLRKJIGGFCB97CC
