鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中山區,建物,臺北市中山區新生北路二段６０巷２號八樓,0.0,商,,,1101020,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701228,49.54,1,0,1,有,有,有,11500,232,,0.0,0,國家住宅及都市更新中心110年社會住宅包租代管第三期計畫,RPVNMLKKJIGGFCA17CC
內湖區,建物,臺北市內湖區內湖路一段２８５巷６８弄２９號,0.0,住,,,1101027,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681221,94.4,3,1,1,有,無,有,30000,318,,0.0,0,國家住宅及都市更新中心110年社會住宅包租代管第三期計畫,RPWNMLKKJIGGFCA27CC
中山區,建物,臺北市中山區中山北路二段５９巷７號一樓,0.0,商,,,1101108,土地0建物1車位0,一層,9,店面(店鋪),一般零售業甲組〈含便利商店〉,鋼筋混凝土造,1041127,39.59,0,0,1,有,有,有,52000,1313,,0.0,0,租金含稅及管理費,RPOOMLKKJIGGFCA56CC
內湖區,建物,臺北市內湖區民權東路六段２８０巷９０號四樓,0.0,住,,,1101028,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830314,118.19,3,2,2,有,有,有,32000,271,,0.0,0,國家住宅及都市更新中心110年社會住宅包租代管第三期計畫,RPPOMLKKJIGGFCA66CC
中山區,建物,臺北市中山區新生北路二段６６號三樓之２８,0.0,商,,,1101025,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0690721,22.229999999999997,1,0,0,無,無,有,8000,360,,0.0,0,,RPQOMLKKJIGGFCA76CC
中山區,建物,臺北市中山區農安街３２號６樓之７,0.0,商,,,1101109,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680420,31.450000000000003,0,0,0,無,有,有,18000,572,,0.0,0,,RPROMLKKJIGGFCA86CC
中山區,建物,臺北市中山區長春路２６號６樓之１４,0.0,商,,,1101106,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0731128,66.89,2,1,1,有,無,有,29000,434,,0.0,0,,RPPPMLKKJIGGFCA76CC
內湖區,建物,臺北市內湖區大湖山莊街２１９巷３４弄３之４號,0.0,住,,,1101106,土地0建物1車位0,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810717,84.41,2,1,1,有,有,有,23000,272,,0.0,0,國家住宅及都市更新中心 110 年社會住宅包租代管第 三 期計畫每月管理費2000元 及水電瓦斯由承租人負擔,RPVPMLKKJIGGFCA37CC
中山區,建物,臺北市中山區新生北路二段６０巷２號五樓之４,0.0,商,,,1101022,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0701228,31.62,1,0,1,有,有,有,9800,310,,0.0,0,國家住宅及都市更新中心110年社會住宅包租代管第三期計畫,RPWPMLKKJIGGFCA47CC
中山區,建物,臺北市中山區中山北路一段１２１巷１９號６樓之１,0.0,商,,,1101020,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),一般事務所,鋼筋混凝土造,0990910,63.31,2,2,1,有,無,有,32000,505,,0.0,0,,RPXPMLKKJIGGFCA57CC
中山區,建物,臺北市中山區新生北路二段６０巷２號八樓之１０,0.0,商,,,1101021,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701228,51.56,2,1,1,有,有,有,16000,310,,0.0,0,國家住宅及都市更新中心110年社會住宅包租代管第三期計畫,RPOQMLKKJIGGFCA76CC
中山區,建物,臺北市中山區林森北路１０７巷３２號六樓,0.0,商,,,1101025,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941004,48.059999999999995,1,0,1,有,有,有,19000,395,,0.0,0,國家住宅及都市更新中心110年社會住宅包租代管第三期計畫,RPPQMLKKJIGGFCA86CC
內湖區,建物,臺北市內湖區安泰街１２５巷３號二樓,0.0,住,,,1101101,土地0建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860116,93.85,2,1,1,有,有,有,19000,202,,0.0,0,,RPQQMLKKJIGGFCA96CC
